,Document,Topic,Name,Top_n_words,Probability,Representative_document
4679,opened till 4pm and even 3.30 not join easily,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4680,galère incapable collègue vraie partie ping pong aucun pédagogie limite aimable ... métier mépris ...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.8332813867198932,False
4681,rien journée conseiller rien demande apprentissage aucun réponse mail,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.7529549827264386,False
4682,pole emploi service agressif information acce,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4683,honte touriste rien rien expérience personn rien rien honte chance étoile poster,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4684,bien,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4685,interlocuteur gentil problème absolument rien aucun question rendez-vous modalité attribution aide financier pourtant capable tableau récapitulatif modalité attribution aide financier cas problème informatique document plate forme compte document mail papier aide problème part ... résultat aucun droit aide financier pôle emploi,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9080697177280449,False
4686,conseiller indemnisation incompétent croix bannière paiement fois qu'1 fois côté partiellement jamais mesure solution chômage poste,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4687,pôle emploi blague demande financement formation conseiller argent côte grand blague pôle emploi servir rien vie âge 27ans,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.99702499826845,False
4688,franchement conseiller sympa accueil trop sérieux ... humain lieu harcèlement moral travail ... formation formation truc inutile pognon ... faille sécurité arnaqueur cpf vraiment chose pôle emploi ... poste recherche entreprise demandeur emploi ...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4689,formation tsmel logistique secteur non daeu conseiller immersion incognito caméra cacher svp rsa droit formation,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4690,interlocuteur complètement démotivé moindre question démarche démarche reconversion question bon démarche information amont rendez-vous air hautain aucun service service réclamation nom courrier entonnoir disparaître réponse aurez dialogue réalité agence courrier celer suite suite côté plaque bien rendez-vous rendez-vous inutile chaise faux rdv historique absolument révoltant courrier entretien conseiller bla bla bla rdv tôt matin ensuite usager midi pôle emploi aucun utilité indemnisation côté conseil orientation recherche zéro faux offre spot base conseiller conseiller navrant incompétence mauvais foi inégalable erreur recommandé preuve courrier mail courrier réponse rien demande poubelle bon chance bon courage pauvre conseiller incompétence coup faux courrier confirmation rendez-vous magique faux conseiller réponse commun silence radio déni tort,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4691,heureusement contrat civique ordinateur sympatique professionnel impresson petit bulle confort niveau explication novice pôle emploi droit phrase faite boucle prise compte incomprehension infirmier quart jour acceuil .....,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4692,honneur conseiller incompétent histoire pôle emploi incompétence total sûrement part vol génial,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4693,inutile travail simple convention semaine ... bien manque moyen,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4694,zéro accueil conseiller perte temps rien part agacement démentiel lieu fuir peste,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4695,service moyen niveau poids ... bien,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4696,accueil agent,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4697,acas recruteur suite mail pôle emploi agente accueil dame guichet courant évènement mail annulation réflexion demandeur emploi job bien gentil vraiment pôle istre,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.8078133844646762,False
4698,contre bien présent compétent femme accueil pareil,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4699,chaos total accueil stress casi permanent heure rendez-vous malheur question oulalala apocalypse bon continuation personnel ponctuel,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.7625219386696314,False
4700,création entreprise formation Monsieur bidart monsieur journée compétent,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9319708346945654,False
4701,inutile incompétent mise part rien système société ras bol,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4702,étoile trop bande,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.448016092800946,False
4703,pôle emploi dernier fois faire clef usb mal froidement solution france service ici port bref loin mail conseiller luire aide financier emploi emploi reprise emploi rapidement non jure message vraiment con terme pouvoir vraiment utile rendez-vous liste emploi avai étoile aurai fai bien 1ère fois pole aucun point pôle emploi bien aimable travail,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4704,mois hopital avai mail rien culot appelle utile inutile,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4705,incroyable rien promettre chose non vrai vraiment rien foutr droit,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.32602487701679606,False
4706,agence 15mn transport public .... serieu administrateur ville,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.8328734060164205,False
4707,agence sérieux,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4708,médiocre,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4709,aurai étoil aurai vraiment déçu comportement conseiller néglig apparence parking marcher 10min pôle emploi clairement déçu vraiment colère,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4710,travail chose compté pôle souffrance igo boulot pôle emploi,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4711,manque tact réceptionniste agence impossible antipathique poste,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4712,nana téléphone standar 23/01 matin métier place,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.8867038141608589,False
4713,phrase détien poitrine conseill col rendez-vous rendez-vous aujourd'hui sympathique ironie Monsieur poitrine oeil durer heure fervant.e. décolleté non droit robe court crop top jupe haut moulant ... droit moment bien regard avis validation petit description charmant Monsieur regard voyageur bon trentenaire lunette cheveux sel petit abdominal peut-être intéressant formation conseillier.e. règle respect base humain non objet durer rendez-vous bel journée,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4714,1ere inscription aimable compétent prend poste aimable serviable affaire trop souvent.l' attent long document 1h30 bref mieux france,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4715,écoute conseiller commercial aucun empathie formation dispositif non second dossier revanche force atelier pseudo coach aucun utilité chômage prime inscrit pfffff,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4716,conseiller emploi aucun proposition formation humilier spécialiste matière job nombre inscrit ... affaire haut niveau,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4717,horaire restreindre matin coup difficile poste recherche personnel difficile suivi sérieux condition,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4718,conseiller fois final dernier total incompétence scandaleux apre france aill mal honteux,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4719,avis imposition année dernier agent document différemment,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4720,mal conseiller malheureusement travail,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4721,accès stationnement pôle emploi pareil incompétence,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9476724242924326,False
4722,heureux,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4723,parking faible top,2,2_parking_place_petit_retard,parking - place - petit - retard - accès - minute - local - trottoir - bâtiment - grand,1.0,False
4724,blague,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
4725,honteux,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4726,formation idec mal appel téléphonique min aujourd'hui stage stage expérience emploi dossier impératif monde bal chose bon sens partie jour cpf bon accompagnement rien individualité,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4727,pôle emploi aucun utilité taxer mois aucun professionalisme aucun compétence jean-foutre totalement irresponsable inutile peupler lieu perdition jamais rien besoin rien rien volonté chômeur vie devenu faignant pôle emploi pléonasme,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
4728,bien part extrêmement déçu effectivement réponse efficace communication référente aléatoire atelier création entreprise atelier apparemment signaler hop aucun allocation intérêt radié dur monte entreprise allocation part travail ... maintien emploi normalement ...,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
