Document;Topic;Name;Top_n_words;Probability;Representative_document
conseiller clairement succinctement répétition discussion faire temps;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5525623634025609;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.29847502900382167;False
personnel compétent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
joli bâtiment légende emploi;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
conseiller hôte accueil sympathique aidant;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9881638970938299;False
conseiller top bien mme pion;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil sympathique final ... papier archive temps;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
sympa conseiller ... envoi offre pouvoir fois réunion expérience mois chômage dispo journée travail réunion monde ...;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8588657893281072;False
avis mitiger fois plein probleme local bien question impression numero dossier agent écoute ordinateur;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
employé vraiment travail réponse contre accueil rien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
permanence ufc choisir artoistou jeudi heure;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
ensembl sérieux collaboration constructif;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
beal local problème agence centre ville len;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
rendez-vous formation bac clé;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
agence prope récent rapide;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
personnel agréable écoute question cas pôle emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
équipe accueil top réactif souriant;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;0.9897597760737631;False
service civique utile agréable petit chinois;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel sympathique serviable;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
emploi auray information clair dossier beaucoup téléphone conseillé conseiller appel aimable fois;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
heureusement conseiller jamais problème pôle personnellement solution part;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
conseiller gentil discours impossible joindre téléphone;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
procédure pôle emploi visite équipe pro;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9836785792261538;False
plein question réorientation professionnel demandeur emploi bien accueil attente;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
mieux chose décourager;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon équipe;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
conseiller disponible;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6010515205177737;False
écoute disponible;2;2_disponible_écoute_personnel_extrêmement;disponible - écoute - personnel - extrêmement - efficace - conseil -  -  -  - ;1.0;True
personnel sympa bâtiment propre hygiène;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.29524206368037825;False
aimable compétente ... durée;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon conseiller;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
espoir;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon accueil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5206277377664932;False
visited and and lady the was extremely helpful and kind bruno well life;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7385752597537927;False
rarement contact conseiller pôle emploi humain mme nomblot bertrand contrairement facilité côté;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
chance conseiller top écoute mme nadia;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel agréable compétent problème compliqué rapidement supérieur nécessaire réponse faire dossier niveau national priorité rapidement;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
meilleur écoute ... directeur pôle emploi ... mme gaëll chevret écoute motiv moyen rapidement ... parfait meilleur conseiller pôle emploi travail fois meilleur organisation grâce mme chevret gaëll ...;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
marie-hélène réactivité disponibilité gentillesse soutenir comprise;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
mauvais critique conseiller aimable volontier mieux tôt rendez-vous;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
contact facile conseiller réactif explication clair;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;1.0;False
bonjour adresse bien exact pôle technoparc;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
rapport pole emploi beaucoup efficace;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.804532959178328;False
photo;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
service entreprendre vraiment réponse minute personnel compétent sympathique bon conseil annonce modifiée minute dieu administration job bien reconnaitre cas;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
institution chômeur entreprise accueil généralement bon;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9081544787673165;False
personnel agréable efficace;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9588839863891099;False
compétent domaine bien bien formation dame accueil yoga patience désagréable franchement énorme respect;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6490738558529102;False
mal petit damien patient professionnalisme;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
agence pôle classique;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
grâce facture aldi lidl grand remplir frigo;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
service civique pôle emploi beaucoup collègue;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
gentil simple bon accueil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.95283466792651;False
agréable serviable écoute;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.09022599888552789;False
bien spacieux;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6411348464421681;False
content pôle teste sympathique dossier rapidement;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon accueil jour parfaitement délai court bravo équipe;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
dernier passage agence correct tomber Monsieur bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7454508927602732;False
accueil agréable Monsieur gentil traité dossier jour;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8944692047864883;False
bon accueil temps;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien cool;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9905604723171613;False
gentil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.6026331473769982;False
remerciement chaleureux monsieur particulier équipe pôle emploi disponibilité réactivité outil qualité dernier proposé;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
